gender,emotion,mfcc0_mean,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc14_mean,mfcc15_mean,mfcc16_mean,mfcc17_mean,mfcc18_mean,mfcc19_mean,mfcc0_std,mfcc1_std,mfcc2_std,mfcc3_std,mfcc4_std,mfcc5_std,mfcc6_std,mfcc7_std,mfcc8_std,mfcc9_std,mfcc10_std,mfcc11_std,mfcc12_std,mfcc13_std,mfcc14_std,mfcc15_std,mfcc16_std,mfcc17_std,mfcc18_std,mfcc19_std,mfcc0_max,mfcc1_max,mfcc2_max,mfcc3_max,mfcc4_max,mfcc5_max,mfcc6_max,mfcc7_max,mfcc8_max,mfcc9_max,mfcc10_max,mfcc11_max,mfcc12_max,mfcc13_max,mfcc14_max,mfcc15_max,mfcc16_max,mfcc17_max,mfcc18_max,mfcc19_max
female,disgust,-632.8413,51.21266,-12.331495,6.838384,-8.293319,0.9601444,-9.003005,-12.055548,-3.9691157,-1.2512875,-5.335916,-1.2540846,-5.6199718,1.1761236,-5.672439,-2.6000943,-4.458102,-3.4354582,-5.752226,-1.5121651,180.25989,60.69463,26.973787,24.6993,20.014994,14.470103,14.218525,17.775791,14.934948,10.492348,9.545288,8.033472,9.614015,6.8741665,8.865034,7.0336595,7.1879716,5.758846,7.023535,4.788003,-347.00433,201.00664,50.424217,87.160645,28.878223,36.98033,23.925606,18.997322,28.255428,21.5975,10.775246,27.810535,16.629658,24.251156,12.099575,18.601242,14.10114,7.3486376,4.774822,13.791633
female,disgust,-527.2224,52.442856,-12.099637,3.5126069,2.348971,-5.547336,-7.432995,-17.458382,6.457947,2.5424857,-11.923865,2.6302829,-2.61733,-0.7824285,2.3196366,-4.8039856,-3.2207005,-3.8663034,-2.5605834,-5.2844667,164.8546,64.72,36.21156,20.075193,18.943615,19.80753,19.602058,19.283249,12.429883,14.364413,14.550184,7.5827627,13.4444895,10.035147,6.559584,10.122654,8.974241,10.692782,6.7054753,9.264455,-277.7577,192.23706,62.52796,41.473007,39.469902,16.315088,34.951733,11.965895,48.016308,31.128597,14.476485,17.057678,22.273855,19.645601,16.80155,10.554281,13.595528,17.144718,8.419894,18.676462
female,angry,-490.04456,36.140594,-15.646406,-1.3195632,-4.8829427,-11.042762,-9.95633,-8.457946,-15.047287,-2.368896,-5.276059,-10.157474,-3.4832554,-7.5290756,-1.497343,-7.9889774,-8.03375,-2.3425164,-7.833857,-5.1149297,171.45218,48.067116,26.651806,28.726885,23.26811,20.497145,15.655095,16.169256,17.442995,9.966346,9.777865,10.873191,9.047885,13.98631,6.1746907,9.983007,9.3072815,6.22885,11.043364,8.161879,-188.97267,166.90921,41.607803,54.131508,40.582207,28.496878,19.093727,14.256835,6.57126,18.466448,15.653557,2.010689,22.805775,20.912704,16.742687,6.921013,2.7070794,17.740942,9.463381,14.935976
male,neutral,-598.21796,69.949936,9.131301,16.657465,8.884527,-3.0784862,4.1420817,-4.962177,-7.762237,0.78429013,0.8248669,-2.303238,0.23463653,2.9905198,-0.98504984,-0.39885524,-1.7040746,0.60317963,0.5440833,-0.78916806,153.42236,72.221794,23.549845,20.962994,16.628872,18.909126,11.933822,14.400489,15.089629,9.611998,11.033128,10.19379,7.0070753,5.7649126,7.4729915,6.8139315,7.430986,5.39867,5.014187,6.2558317,-308.40012,214.20648,85.67916,84.31132,53.42466,27.455696,36.293655,18.089088,9.89614,29.989252,36.1528,18.821861,13.133875,23.919392,12.384762,15.60007,15.994459,16.978512,17.39008,14.060286
male,surprise,-597.11334,54.368362,4.1177235,6.218391,-0.19508733,-5.6859202,-3.2197604,-7.233433,-9.052012,-7.152269,-0.21763027,-5.570175,-6.3661923,-1.6986706,-2.782505,-1.9593328,-5.1066422,-5.1985335,-2.0215983,-1.6441127,197.69644,67.824425,31.527939,18.894678,20.023607,26.839664,13.193107,14.475619,15.659177,13.183234,8.710234,10.216124,10.564888,8.020388,7.4204206,8.709323,10.16866,9.549191,7.5996866,7.2055345,-226.92024,213.93349,83.87076,65.45737,42.376564,46.006912,20.322174,10.543371,14.610987,13.505983,22.434986,8.417655,10.777382,10.7380085,9.624582,18.245188,8.20781,20.480747,12.274145,10.37221
female,fear,-587.4438,35.807358,-12.982129,3.4476898,0.99101615,-10.190732,-12.905245,-13.132334,-12.072702,-2.021086,-6.7591624,-6.4322333,-0.59881616,-5.1352973,-0.4995834,-7.7679095,-6.0076165,-1.2979141,-6.0618534,-5.0005107,176.09999,44.22324,25.695515,24.87978,15.630716,17.087147,15.346817,14.632031,16.114592,11.962021,10.472951,8.148943,10.443287,15.345085,6.4450297,11.08713,7.9524,5.7651124,8.160833,7.5243373,-289.90048,140.95166,52.938374,60.189777,34.237484,10.489704,7.8323746,12.032605,12.77402,26.98712,11.734667,9.407877,31.999771,27.730377,21.343891,9.124396,11.267914,14.738887,9.282379,11.418196
male,angry,-537.4676,55.691093,-5.4909344,12.152188,8.63664,-4.979622,3.419362,1.1733804,-5.473831,1.5584162,-0.45669904,0.9435166,-1.1226753,0.02612708,1.5721447,1.5982319,-0.99102086,-0.26944396,-0.12375957,0.47162583,179.30035,60.911156,25.308943,23.276884,14.6847105,22.894625,14.009047,13.97932,15.104797,8.612332,12.379689,7.811528,8.094976,7.1004467,7.7122936,6.5516963,7.428456,6.896276,6.3098884,6.3422894,-222.179,204.62114,58.310802,71.56395,57.818657,28.975521,44.223186,37.81969,21.234543,22.517458,23.463768,16.136238,16.807114,13.524442,26.32581,22.794144,12.877335,14.1317625,9.236052,15.32206
female,fear,-517.5043,20.993107,-31.983929,-0.5005143,-15.073192,-12.85213,-8.589692,-15.689876,-6.7601185,-2.9079187,-10.193745,-5.2646227,-6.421015,3.4189565,0.2615469,6.378785,11.616043,11.013202,4.8299522,2.1146698,158.96066,32.36509,33.857765,21.431833,20.480629,15.505432,13.511909,15.476585,13.841905,10.87641,12.570519,7.6175323,16.524414,8.070301,11.042874,14.091218,18.500515,18.850744,13.885612,13.810838,-226.60641,122.34252,12.840757,47.89148,10.151252,6.656049,21.43644,3.8700476,18.059095,29.321043,9.702759,20.394802,25.724289,35.866714,48.140713,51.78669,58.263912,61.289566,50.515705,42.830784
female,surprise,-517.1415,34.13823,-20.868233,-4.6284084,-12.921586,-10.614435,-8.854368,-13.673905,-6.969841,-5.7662835,-8.782566,-5.2931848,-8.421561,0.95349914,-5.819255,-3.182034,-2.0295596,0.4459605,-2.087908,2.122998,194.51846,56.860092,38.5855,27.309526,19.091307,15.348132,13.114366,17.627514,13.816481,13.684915,11.400297,11.151902,14.50757,8.32253,9.218195,8.430939,10.689423,12.567899,11.777656,10.25281,-169.6355,188.2311,55.950424,66.07262,11.025696,14.892187,21.255402,10.310558,26.076614,26.680353,4.7728195,28.373404,15.878292,23.45336,14.3357935,19.714035,38.43542,49.943367,46.16358,36.050694
female,surprise,-610.3378,45.777775,-8.518453,4.789655,-5.6445065,-10.512263,-12.236601,-8.404195,-3.2949686,-3.0053694,-10.023214,-1.8259976,-5.563402,-3.8825228,-3.4868846,-8.448284,-3.038073,-2.859766,-2.5075192,-0.5665467,171.79749,64.39351,26.55971,21.596094,19.653765,19.145296,18.751677,13.9007225,9.546284,10.645851,12.134908,6.9505277,9.920842,6.3605013,7.348192,10.589593,9.394419,7.8715076,8.610005,13.139825,-310.0128,223.42041,62.892952,59.4537,30.700212,14.805923,9.987938,10.020088,20.172045,25.378979,2.4601061,19.354221,11.058594,6.167754,14.032015,0.8067862,22.955185,30.236721,27.248108,48.655373
female,angry,-370.0635,20.48599,-34.419662,-11.536446,-12.79721,-21.496017,-6.08782,-12.96151,-10.379996,1.7029606,-9.984506,-1.2272643,1.6437954,5.3206587,9.818381,7.1618943,3.8796024,-1.1071624,-2.1002905,-5.4291115,148.97125,37.59773,46.67436,26.947874,20.132627,26.72296,18.312708,15.596214,16.280188,12.668792,13.460202,15.578118,15.595004,15.303835,18.359186,17.060703,15.391805,16.083406,10.761868,14.421731,-119.88621,123.10762,44.342384,36.93573,32.261776,32.650604,41.869835,12.96381,15.800573,43.17264,16.192173,53.125854,46.223747,54.166283,60.871284,62.607826,52.55738,38.862114,25.237312,21.790691
male,fear,-516.7293,64.92369,-7.3013806,10.047472,3.8955548,-5.6322036,-16.671911,-15.7434435,-4.965961,-9.504448,-6.9772606,-7.265792,-9.426713,-4.424783,-8.233282,-3.3326607,-7.576693,-3.3612194,-2.9593525,-6.2577987,171.98325,45.282623,25.717367,24.116781,19.364758,12.901306,12.748312,12.220436,10.662445,15.2489,11.187649,10.739257,7.987618,8.057081,11.945094,7.1199193,8.689657,7.8916154,6.5805345,7.4622765,-234.43028,184.7602,78.89528,74.61364,46.773865,22.789845,7.547085,12.026206,19.124277,20.15715,15.046581,24.244461,4.1784935,13.520363,15.500145,11.176426,9.521875,15.231613,14.893438,7.7113304
male,angry,-326.9845,40.236984,-12.970549,9.1982155,-4.684686,-3.7151313,-7.13816,-15.065137,-5.8896985,-5.4472246,-6.7736526,-4.2028136,-4.3710537,-1.6206442,-5.213101,-0.54441595,-2.5800204,-3.5268714,-1.2374424,-0.46888694,172.12361,43.395023,27.478895,21.871635,28.480833,17.53209,13.9718685,15.146474,9.62307,12.840241,11.058528,8.855437,7.3491716,7.8463783,10.6161995,9.003568,8.494346,7.9028096,7.3579936,10.099582,9.104375,150.00519,41.479385,66.47519,33.257652,31.802952,30.231379,13.8912735,11.765106,15.400873,17.002983,16.94672,11.657619,13.22899,10.302055,19.31028,11.208988,10.440556,18.629755,25.391027
female,calm,-540.318,51.24066,-0.45942897,9.355515,0.6460611,-13.385454,-6.1053705,-16.446203,-4.8880715,-1.434469,-6.1798043,-5.489253,-0.6686824,-4.2414403,-3.1060574,0.49827605,-0.81864375,-3.7373672,0.5060469,-5.0815682,157.83966,54.0572,27.4665,20.234882,16.283386,16.6928,15.474828,17.760841,9.444788,10.727567,13.077687,9.231697,12.394485,10.877595,7.682598,11.783841,12.553661,10.775409,8.134289,11.037047,-274.77554,169.81491,52.78302,50.42131,40.86244,18.845467,23.150335,8.005646,16.481606,19.237144,13.884956,8.279596,18.749857,12.374208,8.260735,22.575218,24.445011,23.810286,15.68841,14.9777565
female,sad,-691.5772,50.587032,1.9681286,6.7967505,-6.7117066,-3.2310383,-10.174753,-6.7295127,-8.149476,-6.3838325,-5.3352847,-3.7384815,-4.235775,-4.1834836,-0.305633,-5.78122,-3.0297139,-2.940935,-5.4625735,-5.0529294,166.30919,65.63957,26.661314,20.046019,15.588438,13.59996,12.768214,13.800892,11.492992,11.778445,6.352209,5.919574,6.103446,9.146548,5.7193723,9.091854,5.2120395,5.8600144,6.729599,6.076099,-403.70117,182.15775,66.20064,53.394333,11.655778,25.497887,11.969829,37.059753,16.088352,27.114943,6.52672,6.9326153,9.9347515,12.9151,12.968281,9.506866,5.392804,9.669062,3.502731,5.4491224
female,fear,-531.1049,44.800014,-11.284499,8.0530205,0.9043949,-5.857557,-6.237837,-12.754828,-4.792285,2.8635855,-6.632693,-2.458859,-3.5995884,0.8403495,0.47367102,-4.970115,-3.1013653,0.29182494,0.9804841,3.5906727,157.43594,53.378006,23.372578,19.339828,15.0446615,15.306448,11.456297,16.670895,11.012033,6.2882347,11.729244,7.9598813,10.172146,7.187883,6.019104,9.824242,7.6874595,11.810067,10.678858,12.4898405,-251.45703,192.90125,34.362625,54.05822,35.63655,17.026194,21.68289,16.430367,14.926305,23.642796,13.588699,16.676132,21.518532,16.187778,13.8232765,13.525042,9.261696,55.42118,49.161896,52.16335
male,fear,-461.2449,36.725822,-5.194995,13.161671,7.2840095,-2.8547144,-3.3847075,-1.2118748,-5.9240804,1.7545996,-2.7802594,0.33731526,-0.3108317,-1.3188938,0.98938805,0.8587608,-0.55015665,0.5379301,-0.053664804,2.4323127,166.59676,42.549564,17.106909,22.7787,15.062466,18.366968,13.290317,11.959012,16.214354,13.579265,11.611301,6.938615,8.657114,11.351721,7.4635615,7.906825,9.324349,5.406952,7.250251,5.4752865,-194.85785,140.37102,35.756516,63.014786,40.660698,30.505974,26.056631,23.530708,20.455383,32.546497,17.610989,19.865932,19.607143,20.018787,26.08909,14.917687,19.353542,16.166012,20.558918,30.015873
female,surprise,-561.5467,56.164715,3.4010205,8.411776,1.9494746,-2.382342,-6.501201,-9.792819,-4.353766,2.2893586,-4.0997505,-2.915483,0.9570979,-1.5322847,0.34558377,-1.3830563,-3.9688218,-2.877112,-2.6067822,-3.9921684,173.27396,58.893105,20.786346,21.024559,17.742214,18.667103,13.621173,15.328051,12.572387,11.789742,15.602118,11.987069,6.821752,11.781354,9.606825,8.9670315,9.422138,8.980986,5.731553,8.816018,-265.94986,198.97266,47.064735,64.55649,30.24535,25.699444,30.635365,19.153934,21.233875,23.997875,18.725437,17.099457,12.835454,14.514687,19.187878,12.105934,18.94936,18.283976,15.650198,15.652361
male,calm,-698.6377,68.698586,1.1003665,13.685944,8.338752,2.0671213,-0.61679065,-5.732325,-7.8613234,-4.411918,1.0114722,-1.7058653,1.5934342,-3.5992126,0.6062446,1.1798763,-5.4545574,-1.8621153,-0.45047098,-1.0337071,196.15868,75.416084,22.913021,19.570843,15.341243,11.685598,9.4856415,13.25609,13.271609,9.734059,10.683794,7.825833,7.8571286,8.437853,4.836097,4.798866,11.445998,5.8431907,5.283716,5.8147817,-385.55997,207.2118,65.40445,77.96604,48.703278,36.38996,12.193901,11.571764,17.023575,16.834667,25.990507,16.796482,21.873726,17.86461,13.253782,20.936575,17.707348,8.492009,12.424526,11.095381
male,disgust,-664.36206,43.601517,4.692661,6.5501304,4.009134,0.9516847,-0.8269899,-7.1819315,-5.991939,-3.2282987,-1.2809602,-4.878218,-3.2650354,-1.1813009,-2.301403,0.046639815,-4.158317,-1.1513005,-3.4486444,-1.1768036,209.82495,66.85976,23.378933,22.393732,13.01182,13.747619,10.1713085,12.614928,10.502072,11.081854,8.962849,8.57037,7.6942506,6.568915,7.9371076,5.0728755,8.7996235,5.2010317,6.6817617,4.70076,-262.79346,205.78055,67.45905,74.34743,39.92916,41.29117,22.255213,8.476864,8.269751,29.799252,21.025108,7.8299603,16.46815,25.525557,10.256926,12.416862,9.436859,10.628872,7.473872,11.846434
male,fear,-657.7584,41.7841,-4.524046,5.8789635,4.968029,-1.6745741,-3.4497724,-7.316445,-8.658295,-5.2446737,-2.2361596,-4.8514214,-2.4674308,-2.3805332,-3.53051,-2.0904522,-5.542527,-2.4168117,-2.458611,-3.0155728,193.52414,61.276474,22.83488,19.659023,10.891214,12.718866,10.210844,12.550457,12.910247,9.374183,7.6312037,7.865625,7.1116366,6.264034,7.161141,4.6909156,8.362363,5.9628835,4.913102,4.581576,-330.98105,170.76965,68.01922,54.153847,47.149216,26.95424,15.451553,14.297417,4.0282755,10.577508,21.637953,6.187229,13.454969,15.009638,5.6546106,5.9845667,2.9431105,14.819589,6.2153397,3.40205
male,angry,-548.7486,53.61569,-3.3639624,14.486692,7.0473976,-9.573702,-3.5817797,0.48442128,-3.1737955,-2.1677034,2.0280643,-0.65570205,-0.9145624,2.2546568,-2.268557,1.8476726,-2.698892,-1.1142025,-0.6592071,-0.16384147,210.0871,65.83199,22.720297,23.641253,18.96088,26.356058,16.030602,10.030564,13.886967,9.55229,10.814535,8.736419,7.0316586,8.829294,8.950861,5.670585,8.290467,6.2176685,5.9417887,5.7994246,-216.03503,195.3634,41.020226,72.72232,72.774414,28.527142,46.727097,25.819283,22.121838,19.551725,31.105473,17.552963,11.774014,27.310013,14.542221,19.289278,18.17649,9.639069,11.092951,16.520359
male,disgust,-462.58087,27.427088,-11.273849,7.746214,-12.376983,-5.1013746,-10.368075,-10.745537,-7.3626595,-8.935661,-1.4785193,-5.7350035,-4.148855,-4.0645905,-7.865096,0.9085633,-4.547975,-0.7709482,-2.24563,-2.1403959,155.7311,52.750042,34.450253,23.773844,22.918653,21.754553,19.312788,13.812736,14.7033615,13.697822,10.144619,12.287199,10.952015,10.200973,11.192082,8.601563,9.180067,7.446129,9.862403,8.181099,-182.49544,158.8566,71.41559,62.46293,39.71778,45.851494,46.76248,19.709938,27.440882,15.520252,22.424046,35.717808,20.008907,16.060354,17.507023,36.254486,17.15127,20.000475,38.06411,16.956465
female,surprise,-565.2974,41.74179,1.2321113,3.9880755,-0.35428286,-0.20929448,1.5510648,-15.275852,-4.721998,-3.6312487,-3.069667,-7.322046,-3.9997475,2.2179792,0.43286854,-1.464612,2.1535554,3.4506445,2.829422,4.87791,166.79686,61.165417,29.477451,21.131601,20.736025,18.619396,11.252856,24.497654,13.536712,15.090632,12.907628,14.41707,12.335546,6.071104,10.921451,10.466467,11.176329,10.042746,12.550081,12.462732,-280.28214,182.60938,85.365555,59.701725,31.795736,28.852036,27.358582,12.1614685,15.8262005,14.709585,10.25215,9.249579,9.764153,14.397778,38.664692,22.769215,40.733303,47.290924,49.70048,64.94211
male,calm,-729.8632,64.629524,8.527916,13.22914,9.263226,3.533572,0.5517964,-6.4787264,-4.6929126,2.5857427,0.6076929,-1.2363276,6.29509,2.3008487,-3.8617225,7.6588,-4.2078514,0.9229836,2.9979568,-1.6397076,182.78268,65.13234,25.581259,16.371014,16.514488,11.966619,11.3285,16.393625,14.188896,8.17653,9.076637,8.262508,9.310259,6.737366,11.173082,7.946625,10.771328,6.2013454,6.2214327,6.0742064,-394.26956,198.46877,62.26807,59.85453,45.930275,27.606823,18.779366,12.233816,12.539227,14.059577,22.239532,11.061155,34.555534,17.6804,9.792226,35.830654,9.118156,16.826385,22.71471,6.588393
male,surprise,-623.5042,63.976326,10.04571,15.080755,8.768375,-8.761827,-2.3443525,-8.56723,-1.1982452,-3.79293,-5.9665875,0.35763204,-0.35676584,-4.868416,0.3348234,-0.9144253,-4.992276,3.6010766,-3.6934762,0.4081228,190.59264,60.720272,27.518194,19.785141,18.378595,29.087667,14.310175,15.536857,9.372746,10.821836,11.704478,6.6336327,7.0001836,12.170286,7.006064,6.99003,10.021812,6.8219995,7.9292684,5.305192,-311.91275,174.10767,72.89092,61.604633,53.603943,27.843624,26.827648,10.384117,18.07821,19.464285,10.040818,17.005917,19.972095,15.97549,25.345314,19.946865,6.2575183,32.09012,7.242922,12.19403
female,fear,-599.76776,39.09047,-12.069918,-3.10915,-1.550219,-7.918522,-3.7000806,-10.717209,-10.710888,-5.190018,-0.7382827,-9.107149,-0.21155646,-4.469233,-2.2620015,-4.4277086,-9.15756,-3.639934,-5.067213,-3.6150243,185.79987,50.262493,25.11496,21.060917,11.990509,18.248072,12.391807,15.19582,15.964295,10.648821,8.475095,13.522829,8.43638,8.921179,8.099152,8.369168,11.345284,6.6590724,7.803474,8.31163,-267.45166,169.2483,62.57201,54.410633,24.030819,23.510239,16.759106,4.179672,26.525139,15.56749,29.38628,13.645609,18.04037,10.258745,19.363617,10.076418,2.1342406,8.880434,7.419099,10.015459
male,angry,-570.9829,45.415054,-1.5627905,11.880345,-0.43858063,-1.7890217,-5.260241,-6.6141477,-13.445087,-4.125199,-3.681512,-4.405502,-1.0022502,-5.352343,-2.2794619,-0.5392901,-7.7281775,-2.7330334,-2.1579263,-4.411282,182.29259,66.25188,21.761065,22.149828,19.057539,17.72139,12.888666,11.587413,18.350428,9.079684,10.235953,9.604794,7.787481,9.720401,7.5207887,5.5667586,11.593964,6.1527996,5.970321,6.977315,-259.47736,185.7092,60.45791,75.74075,39.698956,44.738796,31.082058,21.21228,9.634657,24.025764,17.099316,17.819592,23.56129,8.0268345,22.53809,17.76474,5.946254,13.650732,12.567823,6.151744
female,happy,-589.7478,51.595764,-15.158975,6.4923778,1.278251,-12.916119,-7.077921,-17.38728,-9.623816,-2.3196084,-9.303376,-0.4241716,-11.099979,-4.841225,-1.0292952,-9.5153475,-7.263749,-1.5851771,-5.4540205,-5.345483,185.74431,48.77192,34.292595,23.548094,18.85175,18.210089,12.998931,18.40057,15.710056,9.10602,11.968385,9.278919,10.722797,6.8491974,7.740883,9.842064,8.809641,7.5382357,8.026901,6.882859,-285.62585,166.92221,59.063793,80.40856,41.043777,16.387886,28.037123,7.0984426,30.630184,18.842632,10.297008,37.180786,8.632099,7.142235,25.948303,10.753818,12.8123,18.579243,11.232479,6.451503
male,disgust,-581.17993,62.52918,-5.628832,14.731945,11.588447,-8.0205765,6.3955016,-3.9387038,-9.463902,2.7270596,1.7183415,-2.5007172,-0.31433734,1.8634621,-1.3669671,0.9601188,-4.6802588,1.1437699,-1.1144942,0.38950318,201.34938,62.009274,24.671751,25.972555,17.619402,28.19172,14.345805,14.122845,16.148996,9.4561615,11.5313635,11.106677,7.350338,6.2914424,7.4599333,6.532313,8.832448,5.237185,5.925757,4.7405243,-228.05371,179.83636,43.5718,90.40509,60.10648,29.886204,56.697857,24.891815,16.077188,36.29148,37.77865,13.81417,21.518122,29.470016,13.227831,15.776641,8.838366,15.182444,14.071526,13.633272
male,sad,-725.8035,72.587395,11.854309,14.323845,11.665647,4.856667,-5.94785,-5.3229814,-1.6262294,0.7581806,1.560474,-4.0757856,3.6117845,3.1190145,-1.3447641,2.522357,-4.7888083,0.3627691,1.0358299,-0.93455946,178.08522,68.50289,19.77842,24.294209,17.79375,13.485828,14.852976,13.164834,11.239499,10.855382,8.026765,10.077824,8.598186,8.5415745,7.02893,5.5348673,11.023018,4.923874,7.0115204,5.598175,-439.57578,226.40172,68.37701,81.862274,55.697777,39.569866,20.981155,14.765736,17.768887,29.72648,19.637463,12.291071,24.056454,24.02135,11.367428,16.22762,12.820757,12.55639,19.099619,8.910624
male,happy,-613.04474,72.07157,-8.338318,14.75273,7.8853393,-2.3400488,-10.324595,-10.825144,-0.21125244,0.86042494,-6.8369937,1.2841063,4.6142144,-6.3059225,0.6695603,1.7421852,-7.376063,1.480332,-4.0157137,-3.5156329,171.94827,58.10799,27.947731,19.312475,19.119965,25.330519,17.99661,15.98288,11.502234,10.668694,12.018949,9.293721,8.712147,9.1034,6.6190796,10.519104,11.613344,6.837722,10.468164,7.5352187,-327.52667,198.0552,60.29628,64.76035,52.829765,34.241795,38.225822,9.511293,16.610592,31.76339,11.318932,17.49015,26.148207,11.167316,18.358145,25.73116,12.320316,26.429325,12.706303,9.422569
female,angry,-600.3098,46.620052,8.670778,11.184936,-0.25506523,-0.07119003,7.7700777,-6.232246,-3.7074118,-3.2773309,-1.4970164,-1.7484103,-0.7225971,0.7457814,-0.81325597,1.0576178,0.90478367,0.35448855,0.03681568,3.309478,176.6025,58.74024,23.023626,24.415648,18.920519,19.172823,12.596013,17.342697,13.389832,14.583381,12.798446,11.445055,10.8621025,8.528319,9.599619,10.184203,7.4824076,7.0961704,8.622138,6.8543434,-295.20334,221.49232,83.253525,79.329155,18.438818,30.396046,51.57914,20.714727,18.523516,17.106369,16.513603,11.47699,16.81147,22.98383,16.019896,20.762308,14.376549,15.207096,25.281546,21.74575
female,surprise,-560.31885,36.451984,-8.997944,-2.8923042,-9.292503,-12.401764,-9.327459,-17.534666,-8.068563,-5.4065266,-8.5558405,-8.800331,-6.7815037,0.26722518,-6.5742826,1.8442907,-1.758634,-0.8155431,0.3704173,1.2284062,198.21074,62.26138,38.862827,20.264353,23.11568,19.992828,15.604838,20.070477,13.276213,13.286847,10.3618965,10.4171295,9.639325,7.207491,12.558246,14.892135,8.888605,8.886025,11.292864,10.0781765,-189.40721,196.36008,80.33415,43.183887,38.675697,13.584292,18.09959,4.4977565,17.036354,21.081228,6.063957,5.498658,7.2862234,34.077698,37.937584,58.384605,40.49025,39.615746,45.47101,42.433784
female,calm,-665.38074,67.22134,-0.6652302,10.251053,3.816323,-0.84039056,-1.0815351,-10.091792,-5.899157,-5.5198803,-4.5401816,-0.74547154,-10.560313,-2.999425,1.5556821,-6.06865,-6.3099065,-2.5960786,-1.5189563,-3.3639197,161.05788,41.79018,20.796827,21.505352,14.222855,12.884959,10.341899,14.7769375,12.202255,8.328866,9.784378,7.7176056,12.12917,6.4855194,7.9207845,10.023766,9.30643,6.5081925,8.124762,7.537792,-407.15436,165.9362,54.258713,58.72456,32.054527,25.377247,26.274567,19.161758,30.154844,14.82153,22.05191,18.510113,16.667408,11.142648,28.665325,13.206612,15.542818,17.96064,13.470497,13.601771
